emissions_id,actor_id,year,total_emissions,methodology_id,datasource_id
GCoMEC:nan:2018.0,IT-CES,2018,14427,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0778:2015.0,IT-CEY,2015,36909,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0221:2012.0,IT-CFV,2012,214808,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0616:2015.0,IT-CG4,2015,32307,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0983:2017.0,IT-CGA,2017,54804,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0527:2014.0,IT-CGN,2014,61357,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0780:2016.0,IT-CGS,2016,32978,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1300:2016.0,IT-CHD,2016,12985,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1102:2013.0,IT-CHV,2013,22785,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0207:2016.0,IT-CI4,2016,118443,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0077:2015.0,IT-CIB,2015,218935,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0196:2013.0,IT-CIE,2013,140714,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0815:2012.0,IT-CIG,2012,29219,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1269:2013.0,IT-CIN,2013,24620,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0396:2014.0,IT-CIT,2014,69398,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1391:2016.0,IT-CLC,2016,13167,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0998:2016.0,IT-CLD,2016,27127,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0900:2010.0,IT-CLE,2010,53555,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0423:2017.0,IT-CLG,2017,76500,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0164:2018.0,IT-CLK,2018,33514,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1517:2014.0,IT-CLL,2014,16739,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1430:2008.0,IT-CLU,2008,28285,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1426:2015.0,IT-CLY,2015,10936,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0143:2015.0,IT-CLZ,2015,202422,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0744:2010.0,IT-CME,2010,38026,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0219:2009.0,IT-CMR,2009,163415,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3455:2006.0,IT-CMT,2006,4489,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1885:2015.0,IT-CMZ,2015,7777,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0984:2014.0,IT-CNL,2014,71370,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1021:2016.0,IT-CNM,2016,28640,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0291:2017.0,IT-CNT,2017,145202,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1136:2012.0,IT-CNV,2012,34282,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0200:2013.0,IT-CNZ,2013,189988,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0467:2012.0,IT-COI,2012,106002,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2775:2010.0,IT-COK,2010,5948,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1065:2015.0,IT-COL,2015,29266,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0729:2018.0,IT-COM,2018,46211,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1536:2009.0,IT-CON,2009,18246,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0491:2015.0,IT-COP,2015,58497,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1678:2017.0,IT-COX,2017,22010,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0478:2012.0,IT-CPP,2012,178022,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0078:2011.0,IT-CRE,2011,342385,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0898:2016.0,IT-CRH,2016,50634,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1538:2010.0,IT-CRL,2010,15331,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0264:2013.0,IT-CRM,2013,102091,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0777:2017.0,IT-CS3,2017,31468,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2554:2009.0,IT-CS9,2009,21724,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0546:2015.0,IT-CSH,2015,52640,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2018.0,IT-CSR,2018,175217,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2506:2010.0,IT-CSW,2010,10287,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0557:2012.0,IT-CSZ,2012,115289,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2394:2015.0,IT-CTC,2015,8676,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0518:2015.0,IT-CTO,2015,66294,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1558:2015.0,IT-CTQ,2015,14010,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0938:2017.0,IT-CUE,2017,32268,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0106:2017.0,IT-CUN,2017,446796,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1070:2016.0,IT-CUR,2016,37178,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1720:2014.0,IT-CV9,2014,23238,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0495:2018.0,IT-CVG,2018,58659,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1679:2016.0,IT-CVO,2016,8853,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1739:2012.0,IT-CVU,2012,34736,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0533:2010.0,IT-CVZ,2010,61884,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1092:2015.0,IT-CXN,2015,69818,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT1092:2015.0,IT-CXN,2015,67413,EUCoM:methodology,EUCoM:2022
GCoMEC:IT1826:2008.0,IT-CZA,2008,10612,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2499:2017.0,IT-CZT,2017,5433,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1556:2010.0,IT-DAI,2010,20531,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1515:2008.0,IT-DAX,2008,30064,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2049:2016.0,IT-DEV,2016,15192,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2864:2017.0,IT-DGD,2017,4701,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0334:2018.0,IT-DME,2018,100089,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0526:2016.0,IT-DOL,2016,70773,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0570:2018.0,IT-DUV,2018,54785,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0574:2014.0,IT-EAT,2014,27516,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0325:2015.0,IT-EBO,2015,77954,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1252:2017.0,IT-EGG,2017,21832,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2610:2015.0,IT-EGL,2015,7156,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2451:2013.0,IT-ELI,2013,8273,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0878:2016.0,IT-ELM,2016,54688,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1810:2016.0,IT-END,2016,8924,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0525:2016.0,IT-ERA,2016,67247,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0534:2014.0,IT-ERM,2014,57203,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0792:2015.0,IT-ERO,2015,78341,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1406:2015.0,IT-ESP,2015,27110,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0473:2015.0,IT-EST,2015,89733,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2420:2016.0,IT-ETR,2016,4339,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0665:2012.0,IT-FAG,2012,37222,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1620:2010.0,IT-FDV,2010,18134,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0287:2009.0,IT-FDZ,2009,229363,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1160:2008.0,IT-FEN,2008,29209,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0187:2016.0,IT-FER,2016,157103,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1030:2017.0,IT-FGD,2017,25783,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1900:2016.0,IT-FIL,2016,10171,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0493:2018.0,IT-FMD,2018,243585,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0215:2015.0,IT-FMG,2015,173495,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0670:2015.0,IT-FML,2015,51847,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1287:2017.0,IT-FOD,2017,17707,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0376:2015.0,IT-FRA,2015,119264,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2962:2010.0,IT-FSC,2010,6769,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0311:2016.0,IT-FSS,2016,86295,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1329:2013.0,IT-FTA,2013,18296,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0979:2015.0,IT-FUS,2015,49256,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT0979:2015.0,IT-FUS,2015,46338,EUCoM:methodology,EUCoM:2022
GCoMEC:IT1379:2011.0,IT-FVO,2011,69712,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1155:2014.0,IT-FXO,2014,22296,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1866:2016.0,IT-G2Z,2016,20425,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0994:2012.0,IT-GAM,2012,41189,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2090:2013.0,IT-GCV,2013,15592,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0321:2015.0,IT-GDR,2015,83627,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2091:2008.0,IT-GEC,2008,12953,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3013:2010.0,IT-GGB,2010,2529,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1018:2008.0,IT-GGI,2008,48788,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0401:2019.0,IT-GGZ,2019,59118,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1690:2010.0,IT-GLB,2010,14751,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0064:2015.0,IT-GMC,2015,344011,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0970:2014.0,IT-GME,2014,20276,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1235:2015.0,IT-GOE,2015,18632,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0793:2015.0,IT-GOI,2015,46564,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1718:2015.0,IT-GOL,2015,22811,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1168:2009.0,IT-GON,2009,18014,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2301:2015.0,IT-GOZ,2015,10692,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1404:2016.0,IT-GRA,2016,18189,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0282:2015.0,IT-GRB,2015,104175,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0186:2009.0,IT-GRG,2009,189785,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0067:2017.0,IT-GRS,2017,267238,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0944:2010.0,IT-GST,2010,38387,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1282:2011.0,IT-GSU,2011,6054,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0124:2010.0,IT-GTE,2010,282088,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0537:2011.0,IT-GUS,2011,140483,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2944:2015.0,IT-GVR,2015,2342,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1043:2013.0,IT-GVT,2013,29090,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0429:2015.0,IT-GZS,2015,65464,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2178:2008.0,IT-GZZ,2008,10897,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0775:2017.0,IT-HRG,2017,52924,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3845:2015.0,IT-HRV,2015,35353,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1774:2014.0,IT-IAR,2014,9107,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0818:2015.0,IT-ICE,2015,77494,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1338:2008.0,IT-ICV,2008,43951,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2501:2015.0,IT-IDO,2015,10444,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1796:2018.0,IT-IEN,2018,12014,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0365:2017.0,IT-IGL,2017,121527,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0166:2010.0,IT-IOA,2010,240950,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1295:2012.0,IT-IRN,2012,26302,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0319:2013.0,IT-IVR,2013,94851,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0927:2008.0,IT-IZA,2008,34279,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0165:2016.0,IT-JES,2016,218191,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1584:2013.0,IT-KDA,2013,18336,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0170:2015.0,IT-LAD,2015,115754,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0299:2016.0,IT-LAO,2016,97431,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0241:2016.0,IT-LBA,2016,96705,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1398:2017.0,IT-LBS,2017,22246,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0151:2015.0,IT-LDI,2015,181938,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1858:2017.0,IT-LEE,2017,20430,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1806:2010.0,IT-LGI,2010,18748,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0179:2016.0,IT-LIC,2016,69588,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1664:2015.0,IT-LIS,2015,20626,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0201:2011.0,IT-LMB,2011,121704,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1482:2015.0,IT-LMG,2015,27321,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0489:2014.0,IT-LNI,2014,120669,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0687:2008.0,IT-LOP,2008,94541,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0902:2015.0,IT-LOR,2015,20077,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0584:2016.0,IT-LSN,2016,57486,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0541:2015.0,IT-LSS,2015,74052,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0303:2015.0,IT-LTE,2015,133296,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0035:2018.0,IT-LTN,2018,532747,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0844:2010.0,IT-LTZ,2010,27889,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0228:2015.0,IT-LUG,2015,182952,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT0228:2015.0,IT-LUG,2015,171768,EUCoM:methodology,EUCoM:2022
GCoMEC:IT1082:2008.0,IT-LVC,2008,43561,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1384:2016.0,IT-LVR,2016,16111,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2008.0,IT-LVX,2008,85894,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0324:2016.0,IT-LZN,2016,138178,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1727:2016.0,IT-M2S,2016,13056,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1603:2012.0,IT-MA5,2012,15000,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2361:2010.0,IT-MAM,2010,9405,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0135:2017.0,IT-MAN,2017,221696,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0471:1999.0,IT-MAR,1999,88612,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0471:2015.0,IT-MAR,2015,88612,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2221:2012.0,IT-MBD,2012,14221,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1814:2013.0,IT-MBF,2013,29650,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0155:2016.0,IT-MCA,2016,191276,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0323:2014.0,IT-MCE,2014,73554,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1553:2014.0,IT-MCP,2014,16154,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1483:2014.0,IT-MCR,2014,53594,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0476:2015.0,IT-MDI,2015,63680,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0711:2015.0,IT-MDP,2015,39241,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1760:2014.0,IT-ME9,2014,13771,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0329:2018.0,IT-MED,2018,91943,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0188:2015.0,IT-MEN,2015,219468,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0100:2012.0,IT-MFR,2012,172666,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0893:2012.0,IT-MGN,2012,50133,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1422:2011.0,IT-MII,2011,34339,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2446:2008.0,IT-MIN,2008,11907,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0277:2015.0,IT-MIR,2015,82328,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0655:2018.0,IT-MIS,2018,69690,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0459:2015.0,IT-MLG,2015,54351,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1859:2012.0,IT-MLN,2012,11729,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1054:2016.0,IT-MML,2016,49965,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0244:2015.0,IT-MOA,2015,126310,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1513:2010.0,IT-MOC,2010,8108,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0021:2018.0,IT-MOD,2018,999040,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0095:2014.0,IT-MOL,2014,158099,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1551:2012.0,IT-MOZ,2012,12048,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0072:2017.0,IT-MRA,2017,72689,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2449:2014.0,IT-MS6,2014,13637,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2166:2015.0,IT-MSE,2015,8396,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0766:2015.0,IT-MSL,2015,70232,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0016:2015.0,IT-MSN,2015,524515,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0747:2018.0,IT-MSP,2018,45672,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2094:2016.0,IT-MSR,2016,8100,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0173:2015.0,IT-MTD,2015,155023,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1340:2015.0,IT-MUZ,2015,20360,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2115:2018.0,IT-MVA,2018,10882,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1813:2013.0,IT-MVC,2013,7989,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2348:2010.0,IT-MVL,2010,12507,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1262:2008.0,IT-MVS,2008,23382,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2613:2010.0,IT-MZ3,2010,7692,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0033:2008.0,IT-MZA,2008,570112,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0428:2015.0,IT-MZO,2015,95267,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1080:2016.0,IT-MZP,2016,27556,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0397:2016.0,IT-NAR,2016,130157,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0706:2018.0,IT-NEM,2018,36124,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0472:2010.0,IT-NER,2010,106965,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3129:2015.0,IT-NEV,2015,4099,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0261:2013.0,IT-NLG,2013,252802,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0136:2013.0,IT-NLO,2013,154886,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0400:2014.0,IT-NML,2014,62373,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0500:2015.0,IT-NOA,2015,43066,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0576:2011.0,IT-NOV,2011,117331,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3466:2014.0,IT-NVC,2014,32507,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1151:2015.0,IT-NVP,2015,36456,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2768:2014.0,IT-O88,2014,5903,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1724:2008.0,IT-OAD,2008,15005,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0348:2015.0,IT-OBS,2015,97104,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2401:2015.0,IT-ODL,2015,10027,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0386:2015.0,IT-ODZ,2015,120826,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1022:2009.0,IT-OEN,2009,36320,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1423:2016.0,IT-OFF,2016,7033,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0932:2014.0,IT-OGG,2014,58603,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1503:2012.0,IT-OGO,2012,20175,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0111:2014.0,IT-OLB,2014,225224,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0758:2012.0,IT-OLC,2012,62809,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1895:2012.0,IT-OME,2012,13073,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0497:2015.0,IT-OMG,2015,52999,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1221:2014.0,IT-OOG,2014,20045,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1669:2015.0,IT-OON,2015,25326,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2998:2017.0,IT-OOR,2017,4503,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0399:2015.0,IT-ORR,2015,92175,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1497:2015.0,IT-OSN,2015,27999,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0736:2016.0,IT-OSS,2016,35676,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0019:2016.0,IT-OTA,2016,1631437,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2368:2015.0,IT-OUA,2015,4992,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1010:2018.0,IT-OVN,2018,59027,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1366:2016.0,IT-OVR,2016,15801,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1116:2015.0,IT-OVZ,2015,31483,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0602:2016.0,IT-OZE,2016,91481,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1126:2015.0,IT-PAO,2015,17991,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2597:2010.0,IT-PAP,2010,7856,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1337:2006.0,IT-PBO,2006,23348,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2001:2013.0,IT-PCF,2013,7063,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3169:2015.0,IT-PCT,2015,4525,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0047:2018.0,IT-PCZ,2018,812559,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0978:2018.0,IT-PDO,2018,31448,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1122:2008.0,IT-PEN,2008,70278,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0056:2016.0,IT-PES,2016,404161,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2371:2014.0,IT-PFU,2014,8527,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0300:2017.0,IT-PGR,2017,93912,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0468:2017.0,IT-PGZ,2017,61002,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2279:2013.0,IT-PIF,2013,12329,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0663:2015.0,IT-PIG,2015,62074,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2017.0,IT-PIL,2017,191810,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0779:2013.0,IT-PIR,2013,46141,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1641:2018.0,IT-PLA,2018,29810,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1333:2014.0,IT-PLC,2014,20472,GCoMEC:methodology,GCoMEC:v2
